NCES_school_ID,low_grade,high_grade,schoool_name,district,county,address,city,state,ZIP,location,students,teachers
80699001207,7,12,Vilas Undivided High School,Vilas School District Re-5,Baca County,P O BOX 727,VILAS,CO,81087,Rural: Remote,76,5.05
80615006773,KG,5,Villa Bella Expeditionary School,Pueblo County School District 70,Pueblo County,2390 ROWLINGS BLVD,PUEBLO,CO,81001,Rural: Fringe,251,13.41
80531006800,PK,PK,Village at Highland,Littleton School District No. 6 in the county of Arapahoe,Arapahoe County,711 E EUCLID AVE,CENTENNIAL,CO,80121,City: Midsize,141,2.13
80531000764,PK,PK,Village at North,Littleton School District No. 6 in the county of Arapahoe,Arapahoe County,1907 WEST POWERS AVENUE,LITTLETON,CO,80120,Suburb: Large,136,3.42
80291000204,PK,5,Village East Community Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,1433 SOUTH OAKLAND STREET,AURORA,CO,80012,City: Large,697,46.73
80192006434,9,12,Village High School,Academy School District No. 20 in the county of El Paso an,El Paso County,8701 WOLF VALLEY DRIVE,COLORADO SPRINGS,CO,80924,City: Large,310,15.4
80615001084,PK,5,Vineland Elementary School,Pueblo County School District 70,Pueblo County,35777 IRIS ROAD,PUEBLO,CO,81006,Rural: Fringe,290,15.55
80615001085,6,8,Vineland Middle School,Pueblo County School District 70,Pueblo County,1132 LANE 36,PUEBLO,CO,81006,Rural: Fringe,351,20.04
80234000081,PK,5,Virginia Court Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,395 SOUTH TROY ST,AURORA,CO,80012,City: Large,375,25.03
80333002024,KG,12,Vision Charter Academy,Delta County Joint District No. 50,Delta County,1080 PIONEER RD,DELTA,CO,81416,Town: Distant,587,22.81
80336006514,6,12,Vista Academy,School District No. 1 in the county of Denver and State of C,Denver County,4800 TELLURIDE STREET BLDG. 6,DENVER,CO,80249,City: Large,206,20.62
80579001852,9,12,Vista Charter School,Montrose County School District Re-1J,Montrose County,P O BOX 10000,MONTROSE,CO,81402,Town: Remote,172,5
80234006451,9,12,Vista Peak 9-12 Preparatory,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,24500 EAST 6TH AVENUE,AURORA,CO,80018,City: Large,1519,77.88
80234006483,PK,8,Vista Peak P-8 Exploratory,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,24551 EAST 1ST AVENUE,AURORA,CO,80018,City: Large,859,47.99
80387006408,9,12,Vista Ridge High School,El Paso County Colorado School District 49,El Paso County,6888 BLACK FOREST ROAD,COLORADO SPRINGS,CO,80923,City: Large,1627,79.41
80480000794,PK,5,Vivian Elementary School,Jefferson County School District No. R-1,Jefferson County,10500 WEST 25TH AVENUE,LAKEWOOD,CO,80215,City: Midsize,145,16.98
80612001067,6,8,W H Heaton Middle School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo County,6 ADAIR ROAD,PUEBLO,CO,81001,City: Midsize,761,42
80291000206,PK,5,Walnut Hills Community Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,8195 EAST COSTILLA BOULEVARD,CENTENNIAL,CO,80112,City: Midsize,364,18.21
80711001215,PK,6,Walsh Elementary School,Walsh School District No. Re-1,Baca County,P O BOX 68,WALSH,CO,81090,Rural: Remote,102,10.25
80711001216,7,12,Walsh High School,Walsh School District No. Re-1,Baca County,P O BOX 68,WALSH,CO,81090,Rural: Remote,48,8.01
80540001286,6,8,Walt Clark Middle School,Thompson School District R-2J,Larimer County,2605 CARLISLE DRIVE,LOVELAND,CO,80537,Suburb: Large,418,24.3
80624001358,PK,5,Wamsley Elementary School,Garfield School District No. Re-2,Garfield County,225 EAST 30TH STREET,RIFLE,CO,81650,Town: Remote,351,21
80480000796,PK,5,Warder Elementary School,Jefferson County School District No. R-1,Jefferson County,7840 CARR DRIVE,ARVADA,CO,80005,Suburb: Large,369,18.6
80480000797,9,12,Warren Tech Central,Jefferson County School District No. R-1,Jefferson County,13300 WEST 2ND PLACE,LAKEWOOD,CO,80228,City: Midsize,36,27.3
80480006438,10,12,Warren Tech North,Jefferson County School District No. R-1,Jefferson County,11325 ALLENDALE DRIVE,ARVADA,CO,80004,Suburb: Large,6,7.4
80522000865,KG,2,Washington Elementary School,Lamar School District No. Re-2,Prowers County,510 SOUTH 9TH STREET,LAMAR,CO,81052,Town: Remote,238,22.02
80279000176,KG,5,Washington Elementary School,Fremont Re-1,Fremont County,606 NORTH 9TH STREET,CANON CITY,CO,81212,Town: Distant,310,21.98
80627001104,PK,2,Washington Primary School,Rocky Ford School District No. R2,Otero County,601 SOUTH 8TH STREET,ROCKY FORD,CO,81067,Town: Remote,157,12
80648001126,6,8,Watson Junior High School,School District No. 3 in the county of El Paso and State of,El Paso County,136 FONTAINE BOULEVARD,COLORADO SPRINGS,CO,80911,Suburb: Large,531,38.36
80480002036,6,8,Wayne Carle Middle School,Jefferson County School District No. R-1,Jefferson County,10200 W 100TH AVENUE,WESTMINSTER,CO,80021,Suburb: Large,583,33.17
80399006162,6,8,Webber Middle School,Poudre School District R-1,Larimer County,4201 SENECA STREET,FORT COLLINS,CO,80526,City: Midsize,793,41.55
80480000798,KG,5,Weber Elementary School,Jefferson County School District No. R-1,Jefferson County,8725 W. 81ST PLACE,ARVADA,CO,80005,Suburb: Large,272,18.05
80648001127,KG,5,Webster Elementary School,School District No. 3 in the county of El Paso and State of,El Paso County,445 JERSEY LANE,COLORADO SPRINGS,CO,80911,Suburb: Large,473,27.86
80408006481,PK,5,Weikel Elementary School,Fountain School District No. 8 in the county of El Paso an,El Paso County,6565 LINDSTROM STREET,COLORADO SPRINGS,CO,80902,Suburb: Large,810,44
80555001997,PK,6,Welby Community School,Mapleton School District No. 1 in the county of Adams & St,Adams County,1200 E 78TH AVE,DENVER,CO,80229,Suburb: Large,371,21.43
80480000799,PK,5,Welchester Elementary School,Jefferson County School District No. R-1,Jefferson County,13000 WEST 10TH AVENUE,GOLDEN,CO,80401,Suburb: Large,274,20.57
80492002026,6,8,Weld Central Middle School,Weld County School District RE-3J,Weld County,4977 WELD COUNTY ROAD 59,KEENESBURG,CO,80643,Rural: Distant,531,36.9
80492000819,9,12,Weld Central Senior High School,Weld County School District RE-3J,Weld County,4715 WELD COUNTY ROAD 59,KEENESBURG,CO,80643,Rural: Distant,684,39.6
80714001217,PK,6,Weldon Valley Elementary School,School District No. Re-20 Weldon Valley,Morgan County,911 NORTH AVENUE,WELDONA,CO,80653,Rural: Distant,132,9.71
80714001218,7,12,Weldon Valley Jr/Sr High School,School District No. Re-20 Weldon Valley,Morgan County,911 NORTH AVENUE,WELDONA,CO,80653,Rural: Distant,81,9.41
80399000551,6,8,Wellington Middle School,Poudre School District R-1,Larimer County,4001 WILSON AVENUE,WELLINGTON,CO,80549,Town: Fringe,531,32.35
80408000096,6,12,Welte Education Center,Fountain School District No. 8 in the county of El Paso an,El Paso County,330 LYCKMAN DR,FOUNTAIN,CO,80817,Suburb: Large,111,10
80399001440,KG,5,Werner Elementary School,Poudre School District R-1,Larimer County,5400 MAIL CREEK LANE,FORT COLLINS,CO,80525,City: Midsize,416,26.3
80336006551,6,12,West Early College,School District No. 1 in the county of Denver and State of C,Denver County,951 ELATI ST,DENVER,CO,80204,City: Large,611,35.89
80306006416,PK,5,West Elementary School,Colorado Springs School District No. 11 in the county of E,El Paso County,25 NORTH 20TH STREET,COLORADO SPRINGS,CO,80904,City: Large,203,17.34
80507000829,KG,8,West Grand Elementary and Middle School,West Grand School District No. 1,Grand County,P O BOX 515,KREMMLING,CO,80459,Rural: Remote,279,24.33
80507000830,9,12,West Grand High School,West Grand School District No. 1,Grand County,P O BOX 515,KREMMLING,CO,80459,Rural: Remote,120,14.35
80480000800,PK,5,West Jefferson Elementary School,Jefferson County School District No. R-1,Jefferson County,26501 BARKLEY ROAD,CONIFER,CO,80433,Rural: Distant,239,19.49
80480000795,6,8,West Jefferson Middle School,Jefferson County School District No. R-1,Jefferson County,9449 SOUTH BARNES AVE,CONIFER,CO,80433,Rural: Distant,554,28.12
80336006547,6,12,West Leadership Academy,School District No. 1 in the county of Denver and State of C,Denver County,951 ELATI ST,DENVER,CO,80204,City: Large,596,43.69
80435000629,6,8,West Middle School,Mesa County Valley School District No. 51,Mesa County,123 W ORCHARD AVE,GRAND JUNCTION,CO,81505,City: Small,342,22.41
80306000272,6,8,West Middle School,Colorado Springs School District No. 11 in the county of E,El Paso County,1920 WEST PIKES PEAK AVENUE,COLORADO SPRINGS,CO,80904,City: Large,243,17.54
80291000207,6,8,West Middle School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,5151 SOUTH HOLLY,GREENWOOD VILLAGE,CO,80121,Suburb: Large,1156,60.84
80441006504,KG,8,West Ridge Academy,GreeleySchool District No. 6 in the county of Weld and Sta,Weld County,6905 8TH ST,GREELEY,CO,80634,City: Midsize,456,27.52
80258006326,PK,5,West Ridge Elementary,School District 27J,Adams County,13102 MONACO STREET,THORNTON,CO,80602,Suburb: Large,752,37.53
80480001549,KG,5,West Woods Elementary School,Jefferson County School District No. R-1,Jefferson County,16650 WEST 72ND AVENUE,ARVADA,CO,80007,Suburb: Large,531,28.01
80336001957,PK,5,Westerly Creek Elementary,School District No. 1 in the county of Denver and State of C,Denver County,8800 EAST 28TH AVENUE,DENVER,CO,80238,City: Large,719,42.14
80690006417,KG,12,Westgate Community School,Adams 12 Five Star Schools,Adams County,12500 WASHINGTON ST,THORNTON,CO,80241,Suburb: Large,515,27.87
80480000801,PK,5,Westgate Elementary School,Jefferson County School District No. R-1,Jefferson County,8550 WEST VASSAR DRIVE,LAKEWOOD,CO,80227,City: Midsize,383,27.06
80690001194,6,8,Westlake Middle School,Adams 12 Five Star Schools,Broomfield County,2800 WEST 135TH AVENUE,BROOMFIELD,CO,80020,City: Small,1019,56.35
80723006675,PK,8,Westminster Academy for International Studies,Westminster Public Schools,Adams County,7482 IRVING STREET,WESTMINSTER,CO,80030,Suburb: Large,293,19.03
80723001254,9,12,Westminster High School,Westminster Public Schools,Adams County,6933 RALEIGH ST,WESTMINSTER,CO,80030,Suburb: Large,2198,109.13
80519000859,KG,2,Westpark Elementary School,Lake County School District No. R-1,Lake County,130 WEST 12TH STREET,LEADVILLE,CO,80461,Town: Remote,204,10.96
80480001451,PK,5,Westridge Elementary School,Jefferson County School District No. R-1,Jefferson County,10785 WEST ALAMO PLACE,LITTLETON,CO,80127,Suburb: Large,390,24.2
80690001195,PK,5,Westview Elementary School,Adams 12 Five Star Schools,Adams County,1300 ROSEANNA DRIVE,NORTHGLENN,CO,80234,Suburb: Large,400,26.5
80537006198,6,8,Westview Middle School,St. Vrain Valley School District No. Re1J,Boulder County,1651 AIRPORT ROAD,LONGMONT,CO,80503,Rural: Fringe,706,35.46
80480000803,9,12,Wheat Ridge High School,Jefferson County School District No. R-1,Jefferson County,9505 WEST 32ND AVENUE,WHEAT RIDGE,CO,80033,Suburb: Large,1152,67.1
80234000083,PK,5,Wheeling Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,472 SOUTH WHEELING ST,AURORA,CO,80012,City: Large,470,32.6
80336000426,PK,8,Whittier ECE-8 School,School District No. 1 in the county of Denver and State of C,Denver County,2480 DOWNING STREET,DENVER,CO,80205,City: Large,222,15.89
80249000139,KG,5,Whittier Elementary School,Boulder Valley School District No. Re2,Boulder County,2008 PINE STREET,BOULDER,CO,80302,City: Midsize,330,23.19
80648001359,PK,PK,Widefield District 3 Preschool,School District No. 3 in the county of El Paso and State of,El Paso County,209 LETA DRIVE,COLORADO SPRINGS,CO,80911,Suburb: Large,377,18.51
80648001128,KG,5,Widefield Elementary School of the Arts,School District No. 3 in the county of El Paso and State of,El Paso County,509 WIDEFIELD DRIVE,COLORADO SPRINGS,CO,80911,Suburb: Large,372,31.27
80648001129,9,12,Widefield High School,School District No. 3 in the county of El Paso and State of,El Paso County,615 WIDEFIELD DRIVE,COLORADO SPRINGS,CO,80911,Suburb: Large,1251,70.96
80729001257,PK,6,Wiggins Elementary School,School District No. Re-50 Wiggins,Morgan County,415 MAIN STREET,WIGGINS,CO,80654,Rural: Remote,424,21.19
80729001258,9,12,Wiggins High School,School District No. Re-50 Wiggins,Morgan County,201 TIGER WAY,WIGGINS,CO,80654,Rural: Remote,202,11.31
80729006394,7,8,Wiggins Middle School,School District No. Re-50 Wiggins,Morgan County,201 TIGER WAY,WIGGINS,CO,80654,Rural: Remote,118,6.53
80345001639,PK,5,Wildcat Mountain Elementary School,Douglas County School District No. Re 1,Douglas County,6585 LIONSHEAD PARKWAY,LITTLETON,CO,80124,Suburb: Large,465,30.25
80531000893,PK,5,Wilder Elementary School,Littleton School District No. 6 in the county of Arapahoe,Arapahoe County,4300 WEST PONDS CIRCLE,LITTLETON,CO,80123,Suburb: Large,637,31.5
80453001370,PK,5,Wildflower Elementary School,Harrison School District No. 2 in the county of El Paso an,El Paso County,1160 KEITH DRIVE,COLORADO SPRINGS,CO,80916,City: Large,400,27.3
80732001260,PK,5,Wiley Elementary School,Wiley School District No. Re-13 Jt,Prowers County,P O BOX 247,WILEY,CO,81092,Rural: Distant,151,7.51
80732001261,6,12,Wiley Junior-Senior High School,Wiley School District No. Re-13 Jt,Prowers County,P O BOX 247,WILEY,CO,81092,Rural: Distant,112,10.66
80336006332,PK,8,William (Bill) Roberts ECE-8 School,School District No. 1 in the county of Denver and State of C,Denver County,2100 AKRON WAY,DENVER,CO,80238,City: Large,881,44.3
80234000084,9,12,William Smith High School,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,400 AIRPORT BLVD,AURORA,CO,80011,City: Large,378,20.41
80291000208,PK,5,Willow Creek Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,7855 SOUTH WILLOW WAY,CENTENNIAL,CO,80112,City: Midsize,508,29.86
80336006603,PK,5,Willow Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,8499 E STOLL PLACE,DENVER,CO,80238,Rural: Fringe,604,35.84
80480000804,PK,5,Wilmore Davis Elementary School,Jefferson County School District No. R-1,Jefferson County,7975 WEST 41ST AVENUE,WHEAT RIDGE,CO,80033,Suburb: Large,255,18.49
80480000805,PK,5,Wilmot Elementary School,Jefferson County School District No. R-1,Jefferson County,5124 SOUTH HATCH DRIVE,EVERGREEN,CO,80439,Town: Fringe,311,19.83
80306000275,PK,5,Wilson Elementary School,Colorado Springs School District No. 11 in the county of E,El Paso County,1409 DE REAMER CIRCLE,COLORADO SPRINGS,CO,80915,City: Large,381,28.45
80735006650,9,12,Windsor Charter Academy Early College High School,Weld County Reorganized School District No. Re-4,Weld County,810 AUTOMATION DRIVE,WINDSOR,CO,80550,Suburb: Large,336,18.91
80735001815,KG,5,Windsor Charter Academy Elementary School,Weld County Reorganized School District No. Re-4,Weld County,680 ACADEMY COURT,WINDSOR,CO,80550,Suburb: Large,775,38.86
80735006782,6,8,Windsor Charter Academy Middle School,Weld County Reorganized School District No. Re-4,Weld County,810 AUTOMATION DRIVE,WINDSOR,CO,80550,Suburb: Large,371,20.67
80735001264,9,12,Windsor High School,Weld County Reorganized School District No. Re-4,Weld County,1100 WEST MAIN STREET,WINDSOR,CO,80550,Suburb: Large,1116,59.66
80735001265,6,8,Windsor Middle School,Weld County Reorganized School District No. Re-4,Weld County,900 MAIN STREET,WINDSOR,CO,80550,Suburb: Large,672,42.91
80435001347,PK,5,Wingate Elementary School,Mesa County Valley School District No. 51,Mesa County,351 SOUTH CAMP ROAD,GRAND JUNCTION,CO,81507,City: Small,443,24.76
80441001989,KG,8,Winograd K-8 Elementary School,GreeleySchool District No. 6 in the county of Weld and Sta,Weld County,320 NORTH 71ST AVENUE,GREELEY,CO,80634,Rural: Fringe,645,37.84
80540000942,KG,5,Winona Elementary School,Thompson School District R-2J,Larimer County,201 SOUTH BOISE AVENUE,LOVELAND,CO,80537,Suburb: Large,291,18.49
80480001350,PK,5,Witt Elementary School,Jefferson County School District No. R-1,Jefferson County,10255 WEST 104TH DRIVE,WESTMINSTER,CO,80021,Suburb: Large,267,17.33
80378000497,KG,6,Wm E Bishop Elementary School,Englewood School District No. 1 in the county of Arapahoe,Arapahoe County,3100 S ELATI ST,ENGLEWOOD,CO,80110,Suburb: Large,196,20.77
80690001196,PK,5,Woodglen Elementary School,Adams 12 Five Star Schools,Adams County,11717 MADISON STREET,THORNTON,CO,80233,Suburb: Large,441,25
80738001267,9,12,Woodland Park High School,Woodland Park School District No. Re-2,Teller County,PO BOX 6820,WOODLAND PARK,CO,80866,Town: Fringe,677,42.29
80738001268,6,8,Woodland Park Middle School,Woodland Park School District No. Re-2,Teller County,PO BOX 6790,WOODLAND PARK,CO,80866,Town: Fringe,461,31.23
80741001270,PK,5,Woodlin Elementary School,Woodlin School District No. R-104,Washington County,15400 CO ROAD L BOX 185,WOODROW,CO,80757,Rural: Remote,35,4.06
80741001271,6,12,Woodlin Undivided High School,Woodlin School District No. R-104,Washington County,15400 CO ROAD L BOX 185,WOODROW,CO,80757,Rural: Remote,43,6.44
80387001686,PK,5,Woodmen Hills Elementary School,El Paso County Colorado School District 49,El Paso County,8308 DEL RIO ROAD,FALCON,CO,80831,Suburb: Large,578,40.27
80192000008,PK,5,Woodmen-Roberts Elementary School,Academy School District No. 20 in the county of El Paso an,El Paso County,8365 ORCHARD PATH ROAD,COLORADO SPRINGS,CO,80919,City: Large,430,27.9
