StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Colorado,CO,School,No,Stratton Elementary School,Regular school,080306000266,1010-8346,Colorado Springs 11,Regular local school district,0803060,1010,265,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Stratton Elementary School,Regular school,080306000266,1010-8346,Colorado Springs 11,Regular local school district,0803060,1010,265,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Stratton Elementary School,Regular school,080306000266,1010-8346,Colorado Springs 11,Regular local school district,0803060,1010,265,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Stratton Elementary School,Regular school,080306000266,1010-8346,Colorado Springs 11,Regular local school district,0803060,1010,265,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Stratton Elementary School,Regular school,080306000266,1010-8346,Colorado Springs 11,Regular local school district,0803060,1010,265,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,080306000267,1010-8466,Colorado Springs 11,Regular local school district,0803060,1010,182,Monthly,8/1/20,8/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,080306000267,1010-8466,Colorado Springs 11,Regular local school district,0803060,1010,182,Monthly,9/1/20,9/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,080306000267,1010-8466,Colorado Springs 11,Regular local school district,0803060,1010,182,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,080306000267,1010-8466,Colorado Springs 11,Regular local school district,0803060,1010,182,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,080306000267,1010-8466,Colorado Springs 11,Regular local school district,0803060,1010,182,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,080306000267,1010-8466,Colorado Springs 11,Regular local school district,0803060,1010,182,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,080306000267,1010-8466,Colorado Springs 11,Regular local school district,0803060,1010,182,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,080306000267,1010-8466,Colorado Springs 11,Regular local school district,0803060,1010,182,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,080306000267,1010-8466,Colorado Springs 11,Regular local school district,0803060,1010,182,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Taylor Elementary School,Regular school,080306000267,1010-8466,Colorado Springs 11,Regular local school district,0803060,1010,182,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,The Bijou School,Other/alternative school,080306001888,1010-0871,Colorado Springs 11,Regular local school district,0803060,1010,136,Monthly,8/1/20,8/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,The Bijou School,Other/alternative school,080306001888,1010-0871,Colorado Springs 11,Regular local school district,0803060,1010,136,Monthly,9/1/20,9/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,The Bijou School,Other/alternative school,080306001888,1010-0871,Colorado Springs 11,Regular local school district,0803060,1010,136,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,The Bijou School,Other/alternative school,080306001888,1010-0871,Colorado Springs 11,Regular local school district,0803060,1010,136,Monthly,11/1/20,11/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,The Bijou School,Other/alternative school,080306001888,1010-0871,Colorado Springs 11,Regular local school district,0803060,1010,136,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,The Bijou School,Other/alternative school,080306001888,1010-0871,Colorado Springs 11,Regular local school district,0803060,1010,136,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,The Bijou School,Other/alternative school,080306001888,1010-0871,Colorado Springs 11,Regular local school district,0803060,1010,136,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,The Bijou School,Other/alternative school,080306001888,1010-0871,Colorado Springs 11,Regular local school district,0803060,1010,136,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,The Bijou School,Other/alternative school,080306001888,1010-0871,Colorado Springs 11,Regular local school district,0803060,1010,136,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,The Bijou School,Other/alternative school,080306001888,1010-0871,Colorado Springs 11,Regular local school district,0803060,1010,136,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,080306001642,1010-8902,Colorado Springs 11,Regular local school district,0803060,1010,239,Monthly,8/1/20,8/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,080306001642,1010-8902,Colorado Springs 11,Regular local school district,0803060,1010,239,Monthly,9/1/20,9/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,080306001642,1010-8902,Colorado Springs 11,Regular local school district,0803060,1010,239,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,080306001642,1010-8902,Colorado Springs 11,Regular local school district,0803060,1010,239,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,080306001642,1010-8902,Colorado Springs 11,Regular local school district,0803060,1010,239,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,080306001642,1010-8902,Colorado Springs 11,Regular local school district,0803060,1010,239,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,080306001642,1010-8902,Colorado Springs 11,Regular local school district,0803060,1010,239,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,080306001642,1010-8902,Colorado Springs 11,Regular local school district,0803060,1010,239,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,080306001642,1010-8902,Colorado Springs 11,Regular local school district,0803060,1010,239,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Trailblazer Elementary School,Regular school,080306001642,1010-8902,Colorado Springs 11,Regular local school district,0803060,1010,239,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Twain Elementary School,Regular school,080306000252,1010-5576,Colorado Springs 11,Regular local school district,0803060,1010,325,Monthly,8/1/20,8/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Twain Elementary School,Regular school,080306000252,1010-5576,Colorado Springs 11,Regular local school district,0803060,1010,325,Monthly,9/1/20,9/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Twain Elementary School,Regular school,080306000252,1010-5576,Colorado Springs 11,Regular local school district,0803060,1010,325,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Twain Elementary School,Regular school,080306000252,1010-5576,Colorado Springs 11,Regular local school district,0803060,1010,325,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Twain Elementary School,Regular school,080306000252,1010-5576,Colorado Springs 11,Regular local school district,0803060,1010,325,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Twain Elementary School,Regular school,080306000252,1010-5576,Colorado Springs 11,Regular local school district,0803060,1010,325,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Twain Elementary School,Regular school,080306000252,1010-5576,Colorado Springs 11,Regular local school district,0803060,1010,325,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Twain Elementary School,Regular school,080306000252,1010-5576,Colorado Springs 11,Regular local school district,0803060,1010,325,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Twain Elementary School,Regular school,080306000252,1010-5576,Colorado Springs 11,Regular local school district,0803060,1010,325,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Twain Elementary School,Regular school,080306000252,1010-5576,Colorado Springs 11,Regular local school district,0803060,1010,325,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,West Elementary School,Regular school,080306006416,1010-9445,Colorado Springs 11,Regular local school district,0803060,1010,179,Monthly,8/1/20,8/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,West Elementary School,Regular school,080306006416,1010-9445,Colorado Springs 11,Regular local school district,0803060,1010,179,Monthly,9/1/20,9/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,West Elementary School,Regular school,080306006416,1010-9445,Colorado Springs 11,Regular local school district,0803060,1010,179,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,West Elementary School,Regular school,080306006416,1010-9445,Colorado Springs 11,Regular local school district,0803060,1010,179,Monthly,11/1/20,11/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,West Elementary School,Regular school,080306006416,1010-9445,Colorado Springs 11,Regular local school district,0803060,1010,179,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,West Elementary School,Regular school,080306006416,1010-9445,Colorado Springs 11,Regular local school district,0803060,1010,179,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,West Elementary School,Regular school,080306006416,1010-9445,Colorado Springs 11,Regular local school district,0803060,1010,179,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,West Elementary School,Regular school,080306006416,1010-9445,Colorado Springs 11,Regular local school district,0803060,1010,179,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,West Elementary School,Regular school,080306006416,1010-9445,Colorado Springs 11,Regular local school district,0803060,1010,179,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,West Elementary School,Regular school,080306006416,1010-9445,Colorado Springs 11,Regular local school district,0803060,1010,179,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,West Middle School,Regular school,080306000272,1010-9404,Colorado Springs 11,Regular local school district,0803060,1010,243,Monthly,8/1/20,8/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,West Middle School,Regular school,080306000272,1010-9404,Colorado Springs 11,Regular local school district,0803060,1010,243,Monthly,9/1/20,9/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,West Middle School,Regular school,080306000272,1010-9404,Colorado Springs 11,Regular local school district,0803060,1010,243,Monthly,10/1/20,10/31/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,West Middle School,Regular school,080306000272,1010-9404,Colorado Springs 11,Regular local school district,0803060,1010,243,Monthly,11/1/20,11/30/20,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,West Middle School,Regular school,080306000272,1010-9404,Colorado Springs 11,Regular local school district,0803060,1010,243,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,West Middle School,Regular school,080306000272,1010-9404,Colorado Springs 11,Regular local school district,0803060,1010,243,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,West Middle School,Regular school,080306000272,1010-9404,Colorado Springs 11,Regular local school district,0803060,1010,243,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,West Middle School,Regular school,080306000272,1010-9404,Colorado Springs 11,Regular local school district,0803060,1010,243,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,West Middle School,Regular school,080306000272,1010-9404,Colorado Springs 11,Regular local school district,0803060,1010,243,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,West Middle School,Regular school,080306000272,1010-9404,Colorado Springs 11,Regular local school district,0803060,1010,243,Monthly,5/1/21,5/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Wilson Elementary School,Regular school,080306000275,1010-9660,Colorado Springs 11,Regular local school district,0803060,1010,358,Monthly,8/1/20,8/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Wilson Elementary School,Regular school,080306000275,1010-9660,Colorado Springs 11,Regular local school district,0803060,1010,358,Monthly,9/1/20,9/30/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Wilson Elementary School,Regular school,080306000275,1010-9660,Colorado Springs 11,Regular local school district,0803060,1010,358,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Wilson Elementary School,Regular school,080306000275,1010-9660,Colorado Springs 11,Regular local school district,0803060,1010,358,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Wilson Elementary School,Regular school,080306000275,1010-9660,Colorado Springs 11,Regular local school district,0803060,1010,358,Monthly,12/1/20,12/31/20,Virtual,,,,Remote,,,,,,,,
Colorado,CO,School,No,Wilson Elementary School,Regular school,080306000275,1010-9660,Colorado Springs 11,Regular local school district,0803060,1010,358,Monthly,1/1/21,1/31/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Wilson Elementary School,Regular school,080306000275,1010-9660,Colorado Springs 11,Regular local school district,0803060,1010,358,Monthly,2/1/21,2/28/21,Hybrid,,,,Hybrid,,,,,,,,
Colorado,CO,School,No,Wilson Elementary School,Regular school,080306000275,1010-9660,Colorado Springs 11,Regular local school district,0803060,1010,358,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Wilson Elementary School,Regular school,080306000275,1010-9660,Colorado Springs 11,Regular local school district,0803060,1010,358,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Wilson Elementary School,Regular school,080306000275,1010-9660,Colorado Springs 11,Regular local school district,0803060,1010,358,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Elementary School,Regular school,080312000276,1160-3220,Cotopaxi RE-3,Regular local school district,0803120,1160,82,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Elementary School,Regular school,080312000276,1160-3220,Cotopaxi RE-3,Regular local school district,0803120,1160,82,Monthly,9/1/20,9/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Elementary School,Regular school,080312000276,1160-3220,Cotopaxi RE-3,Regular local school district,0803120,1160,82,Monthly,10/1/20,10/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Elementary School,Regular school,080312000276,1160-3220,Cotopaxi RE-3,Regular local school district,0803120,1160,82,Monthly,11/1/20,11/30/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Elementary School,Regular school,080312000276,1160-3220,Cotopaxi RE-3,Regular local school district,0803120,1160,82,Monthly,12/1/20,12/31/20,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Elementary School,Regular school,080312000276,1160-3220,Cotopaxi RE-3,Regular local school district,0803120,1160,82,Monthly,1/1/21,1/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Elementary School,Regular school,080312000276,1160-3220,Cotopaxi RE-3,Regular local school district,0803120,1160,82,Monthly,2/1/21,2/28/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Elementary School,Regular school,080312000276,1160-3220,Cotopaxi RE-3,Regular local school district,0803120,1160,82,Monthly,3/1/21,3/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Elementary School,Regular school,080312000276,1160-3220,Cotopaxi RE-3,Regular local school district,0803120,1160,82,Monthly,4/1/21,4/30/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Elementary School,Regular school,080312000276,1160-3220,Cotopaxi RE-3,Regular local school district,0803120,1160,82,Monthly,5/1/21,5/31/21,In-person,,,,In-Person,,,,,,,,
Colorado,CO,School,No,Cotopaxi Junior-Senior High School,Regular school,080312000277,1160-3228,Cotopaxi RE-3,Regular local school district,0803120,1160,94,Monthly,8/1/20,8/31/20,In-person,,,,In-Person,,,,,,,,
